OrdemPad;OrdemEns;N;cv;rho;p;algorithm;Cost;SL;Smax;Smin
498;209;5;0,25;0,9;0,05;NM;62085,53;99,42;[734.5846033441666, 589.0752717158034, 595.5005723224417, 633.427028605589, 611.9937509983849];[380.0796186374802, 149.779263276004, 468.00257098496814, 314.88306322932164, 451.58830344970374]
578;210;10;0,25;0,7;0;NM;110130,65;99,34;[659.2935969720197, 904.0995738071177, 798.2503857800863, 481.5912465807561, 1035.7888130282997, 733.6963448559452, 548.4083460738013, 629.5363898412178, 501.9041207164755, 609.3868389032141];[218.82518632181018, 632.2581806570595, 480.2369176985435, 339.34574688882776, 689.65046802962, 395.3119578792308, 355.88170606638187, 256.69967454518576, 277.8070491568847, 325.9254259766776]
596;211;10;0,25;0,8;0,05;ACO;105566,55;99,58;[830.0, 335.0, 135.0, 530.0, 670.0, 460.0, 920.0, 855.0, 265.0, 430.0];[420.0, 95.0, 95.0, 445.0, 450.0, 330.0, 290.0, 705.0, 160.0, 255.0]
865;212;10;0,1;0,7;0;RD;127512,11;96,9;[742.0642421926138, 209.2268147086711, 693.3410248908115, 958.5826013256946, 554.1373472602822, 417.8530550038569, 923.4209549806387, 720.8772297750724, 413.7706966536883, 952.8873581551042];[402.36407338058837, 166.52469977762868, 166.13276869368366, 832.3766130770289, 271.12556129819814, 291.3810511685142, 123.15039252281254, 355.0757660314058, 358.1411989828027, 590.4652361598172]
602;213;10;0,25;0,9;0;NM;89889,84;99,36;[441.87016980433475, 478.0179464730779, 454.3117479159772, 672.2996749022741, 472.4927222281682, 521.0040371855733, 629.7692638734302, 566.4269741075378, 404.32866684143676, 479.584049859028];[167.74880155957376, 227.2572029545232, 240.66397542155184, 326.3843476733771, 227.87037651962856, 389.6357376853607, 273.7650142802405, 389.63719467786217, 231.5610696874296, 204.99700496679318]
755;214;20;0,5;0,9;0,15;GA;197858,87;99,79;[308.29, 277.43, 459.35, 214.98, 855.53, 921.22, 510.92, 235.44, 601.72, 449.43, 608.3, 850.38, 417.16, 294.73, 214.87, 479.89, 135.51, 789.21, 764.7, 665.65];[287.78995162336497, 203.1379012472156, 214.35715816542069, 103.11526557166894, 187.7859060806386, 547.6107841889957, 97.84248862782336, 113.7705051456979, 358.19454482086735, 29.75622573370033, 216.09765518464437, 501.45014408992773, 231.2943719743737, 93.06930615060156, 49.28191307368181, 345.68511543122423, 83.72796375978203, 308.2428055778626, 751.9155697956651, 327.71182697370995]
477;215;5;0,25;0,7;0,15;RD;182002,82;86,93;[568.8128591829624, 398.3346042615861, 557.0201583540376, 587.4623295344182, 980.3339035661031];[545.6002515781837, 356.5215485785515, 146.0758744892385, 424.1961958755719, 673.0859006902331]
424;216;20;0,5;0,9;0;ACO;192211,19;97,89;[135.0, 710.0, 140.0, 720.0, 625.0, 865.0, 125.0, 120.0, 230.0, 810.0, 335.0, 500.0, 740.0, 935.0, 750.0, 165.0, 130.0, 450.0, 115.0, 920.0];[10.0, 285.0, 55.0, 500.0, 225.0, 705.0, 60.0, 50.0, 140.0, 15.0, 245.0, 200.0, 235.0, 345.0, 365.0, 40.0, 25.0, 95.0, 55.0, 650.0]
567;217;10;0,1;0,9;0;GA;98629,90;99,87;[135.26, 504.98, 904.7, 518.26, 208.71, 601.82, 915.3, 429.62, 224.68, 504.41];[45.7812196503888, 488.6254537076863, 153.33085897124698, 476.25291128382753, 188.2666648967123, 464.0794637389212, 629.5709276873979, 279.59232028530624, 215.1508004445001, 330.3345304072521]
969;218;10;0,5;0,9;0,15;RD;105944,51;99,02;[543.0950111694702, 398.4965799775663, 247.18664211434827, 592.8432339209402, 362.3050024147817, 167.34417589577498, 203.0174893174336, 688.6588441169861, 586.7835242147419, 722.9213323747973];[463.97440612932974, 291.2805298608458, 177.71350597769995, 182.70262706759712, 51.097921402528506, 46.489037139125195, 52.585440323686754, 596.9286047226753, 262.1361031671383, 134.92783141681156]
771;219;5;0,1;0,8;0;GA;113277,82;95,11;[352.52, 648.18, 412.11, 540.65, 619.75];[231.9767638929892, 17.766721592936996, 80.1219202844996, 119.22019019206215, 174.76990382355353]
651;220;20;0,1;0,7;0;GA;159823,82;99,02;[304.48, 245.82, 924.21, 521.21, 43.18, 877.18, 852.93, 43.13, 985.55, 572.39, 519.06, 335.65, 375.58, 817.4, 992.8, 440.67, 565.49, 65.99, 17.54, 322.21];[121.82666207678513, 39.536388934344856, 355.72996375560353, 269.3388326912394, 33.87118816268128, 678.6302587842819, 112.82066548553392, 1.3386706003221736, 232.80902085461415, 282.2932935068875, 36.69464774414757, 55.46692492306553, 99.73404770707343, 4.408285300429743, 795.8543802730985, 390.77063580822016, 385.6057969173252, 27.69926414189132, 8.265034827295096, 290.62306450111566]
261;221;10;0,25;0,7;0,15;RD;116483,60;97,24;[460.5470471158067, 552.3498612774804, 497.8966308160477, 200.96406977333393, 735.2642226613083, 444.8580387797584, 835.3562839864925, 833.6706361191425, 457.30403225744186, 221.51392447290897];[447.94422898654796, 417.6602678364341, 370.355861157874, 92.84818078675501, 475.33300501040367, 198.51974738987016, 608.7368396423535, 505.2530997463309, 401.0761597580341, 6.463130532050191]
880;222;10;0,1;0,8;0;ACO;112258,54;98,7;[330.0, 690.0, 740.0, 590.0, 335.0, 415.0, 855.0, 580.0, 300.0, 650.0];[300.0, 235.0, 650.0, 175.0, 295.0, 360.0, 820.0, 340.0, 240.0, 95.0]
352;223;20;0,1;0,9;0;ACO;178821,79;99,39;[65.0, 440.0, 110.0, 280.0, 540.0, 495.0, 125.0, 850.0, 770.0, 190.0, 225.0, 550.0, 495.0, 240.0, 895.0, 525.0, 410.0, 700.0, 75.0, 995.0];[45.0, 95.0, 20.0, 185.0, 255.0, 110.0, 35.0, 380.0, 125.0, 110.0, 155.0, 180.0, 335.0, 185.0, 100.0, 30.0, 280.0, 75.0, 70.0, 30.0]
684;224;20;0,1;0,9;0,15;ACO;185402,62;99,64;[415.0, 360.0, 450.0, 670.0, 990.0, 225.0, 240.0, 205.0, 995.0, 365.0, 105.0, 610.0, 305.0, 775.0, 20.0, 130.0, 405.0, 480.0, 520.0, 510.0];[105.0, 275.0, 75.0, 360.0, 485.0, 175.0, 175.0, 90.0, 710.0, 120.0, 30.0, 375.0, 65.0, 595.0, 5.0, 25.0, 290.0, 370.0, 425.0, 85.0]
635;225;10;0,5;0,8;0,15;GA;106984,76;98,63;[572.58, 179.88, 689.42, 669.47, 432.82, 167.69, 991.84, 527.14, 371.22, 30.83];[461.286379188333, 144.54332074582675, 633.1376651820593, 379.6780348048851, 401.0057355005836, 33.72190415383108, 32.17027623520811, 52.008617034800324, 120.69062770038964, 10.21431903699204]
306;226;10;0,5;0,8;0,05;NM;98570,18;99,81;[661.7791364270323, 548.5867015444678, 533.7324757896503, 615.7456220879732, 430.6806387749611, 604.9702461816997, 600.6397506530263, 440.1273186970248, 607.8996625073031, 542.4066478349845];[415.1690494504969, 274.46824254860627, 240.39375908402883, 477.4798229103677, 238.6204620121533, 248.03552976430382, 305.78269659335837, 304.54849635972624, 302.2638509282383, 322.56027184426046]
515;227;5;0,5;0,7;0,15;GA;108082,55;96,05;[328.36, 240.19, 713.18, 475.48, 695.62];[40.356084900379805, 96.1051196159157, 643.4382393036916, 349.9712418173397, 41.356375101477425]
634;228;10;0,5;0,8;0,15;NM;97803,14;99,88;[525.384547203661, 611.8831861321886, 690.2178611469211, 712.957446703105, 443.76940406955345, 438.13093505783263, 490.9505839647781, 582.8934750954785, 353.5093248862278, 655.9200475892742];[354.3053927741359, 436.321563896774, 425.1988864702007, 445.81120710642483, 175.8399540413103, 277.68178746486575, 296.8753472611506, 216.7910727187715, 199.8095740868855, 443.38040899168163]
743;229;20;0,5;0,8;0,15;GA;183676,54;98,79;[349.05, 76.15, 50.22, 853.08, 485.75, 1.48, 841.88, 296.37, 293.49, 263.53, 925.02, 549.3, 866.55, 468.14, 142.37, 672.5, 159.23, 568.51, 40.94, 107.83];[69.72215243416872, 55.50241140918754, 15.982698988060513, 146.81593393700854, 394.4339221634412, 0.5933877726598367, 235.44729736056462, 79.26852227413332, 133.96053631205055, 99.90276717897962, 806.5711982974117, 340.2640015265657, 153.95695756166916, 398.9358874899251, 58.669143894937385, 145.60421837712155, 51.0717856330922, 146.79230692450614, 38.6299738434388, 47.39118344578733]
747;230;20;0,5;0,9;0;GA;168721,53;98,21;[440.92, 820.37, 313.61, 232.81, 808.17, 772.68, 393.37, 515.49, 733.67, 693.63, 236.75, 701.07, 646.89, 216.7, 537.78, 830.29, 58.9, 595.47, 455.6, 230.12];[412.0678460222676, 745.1169976293442, 163.6054642852247, 5.471841059883153, 547.3136162786105, 433.24806984228087, 348.4542733822918, 390.61641637536445, 416.9590216786069, 362.2379820779402, 115.12024346372205, 501.03647311504193, 581.0250682361471, 178.52568534774107, 381.55136899235515, 743.5752500712309, 11.002994961655094, 55.247068132588716, 351.3732892307103, 52.79929631276051]
420;231;20;0,5;0,8;0,15;ACO;193288,21;97,86;[300.0, 485.0, 340.0, 540.0, 190.0, 665.0, 845.0, 350.0, 985.0, 95.0, 445.0, 220.0, 270.0, 420.0, 560.0, 665.0, 425.0, 370.0, 390.0, 415.0];[260.0, 105.0, 145.0, 440.0, 145.0, 235.0, 85.0, 200.0, 225.0, 50.0, 240.0, 110.0, 220.0, 95.0, 120.0, 400.0, 200.0, 260.0, 340.0, 340.0]
955;232;10;0,5;0,8;0,05;GA;131421,49;95,29;[510.48, 515.63, 970.51, 808.69, 773.56, 497.47, 584.21, 180.13, 447.05, 95.52];[440.6095908260078, 216.41209500780025, 73.56122418107454, 129.57525429104143, 82.00229443935642, 377.27864128881305, 164.5390564893223, 96.13648518316839, 4.0811020747960605, 60.929638345124665]
583;233;10;0,25;0,7;0,05;GA;148586,61;94,46;[966.16, 699.33, 224.8, 596.07, 512.63, 922.06, 328.86, 315.9, 174.13, 917.21];[375.2322011281867, 147.0794752718049, 39.282396937912075, 57.871620237914485, 177.01292692593557, 136.78626107412865, 46.03725041804946, 24.489276554444615, 62.94050576838359, 780.6561006793257]
949;234;10;0,5;0,8;0;RD;106643,91;99,43;[269.5574502309287, 899.2220545911805, 170.54109779364424, 467.2903047317116, 439.24028381826673, 953.6669164106884, 422.93941079483045, 960.0762853598397, 376.7399801579716, 276.20582329720287];[219.26565120619702, 421.90339726988583, 134.99754811142773, 429.22190941843553, 324.3592407412523, 393.1334527264442, 275.16483795304526, 927.838131901366, 132.36532473830357, 131.47846095211878]
114;235;5;0,1;0,7;0,05;NM;92139,49;100;[899.0143123308928, 1310.3852144307286, 2095.0758508612066, 688.2737901396372, 1133.3480297452627];[620.5102336805378, 1073.9639218038808, 1469.9688679816818, 516.7625902522186, 750.0738256381982]
922;236;10;0,25;0,8;0,15;NM;100404,89;99,99;[713.5930404631534, 643.2390430391048, 852.8648879969468, 682.9047976869956, 624.5628216172894, 639.6673420703718, 376.9702201965908, 477.9089762753652, 503.459193467115, 397.59808951876323];[431.6423684066959, 520.0743283381083, 547.5769019763028, 301.4037206391411, 458.54340557283024, 475.60043193040497, 268.0546690972309, 273.9226865977206, 179.5093707028892, 96.75412226339401]
506;237;5;0,5;0,7;0;NM;91850,55;97,92;[709.0996198266886, 466.2032560700212, 863.0205125431639, 581.6240550791035, 1590.2888860639714];[280.2371661076292, 386.2163340659245, 711.667705884434, 451.6748781682829, 1173.8616096279316]
262;238;10;0,25;0,7;0,15;NM;109887,02;98,33;[638.6787253355217, 850.5988379359885, 610.9688211362696, 629.4482361423029, 563.0128286383142, 521.3531452741439, 738.4698693900805, 536.6109669061555, 802.7658077845772, 802.4057813143513];[283.2950834157052, 438.15230043205656, 372.814136508605, 144.98927893839485, 378.52907813359394, 223.6119431234108, 308.883043421254, 368.17472163229274, 385.18729910296616, 391.9973490334683]
862;239;5;0,5;0,9;0,15;NM;69864,05;99,27;[943.9611562010466, 850.5902214905526, 504.69719100075787, 479.51326366063324, 598.4236654320156];[783.5123602500254, 613.5544168124114, 451.27872458995614, 297.30786640175296, 174.03327360868818]
31;240;20;0,1;0,9;0,05;GA;187374,09;98;[851.03, 548.73, 408.53, 609.17, 234.87, 84.57, 300.53, 917.64, 144.48, 921.3, 692.99, 845.03, 868.48, 680.95, 746.74, 676.18, 900.58, 270.51, 105.62, 790.01];[63.44663510806925, 125.01695857773143, 233.6402602673441, 321.12819926144704, 172.0611495146843, 15.082211827083059, 179.9198103332576, 735.1692060117543, 96.89330876921731, 203.1263156739284, 463.13313930561986, 105.32098425340926, 408.4687915948473, 665.8396833150844, 388.2312680840171, 526.5106655317063, 463.37690835335013, 104.23286898819181, 25.22273862271133, 680.3483661729622]
311;241;10;0,5;0,8;0,15;GA;119281,59;97,75;[307.13, 58.57, 532.51, 719.79, 319.43, 361.35, 552.0, 192.56, 896.77, 881.5];[62.32236373467625, 4.518688526714191, 8.647816366549987, 498.3550289626118, 248.3591403965568, 9.530498867504193, 261.5066857288784, 29.40598189604691, 23.42602420380201, 341.5688387697598]
736;242;20;0,5;0,8;0;ACO;174211,30;98,98;[930.0, 830.0, 250.0, 665.0, 555.0, 845.0, 955.0, 145.0, 140.0, 365.0, 400.0, 535.0, 295.0, 180.0, 770.0, 255.0, 465.0, 365.0, 400.0, 285.0];[340.0, 110.0, 165.0, 20.0, 485.0, 555.0, 285.0, 20.0, 5.0, 150.0, 360.0, 280.0, 30.0, 95.0, 205.0, 110.0, 330.0, 140.0, 225.0, 225.0]
21;243;20;0,1;0,8;0,15;RD;170944,76;98,54;[697.3822965681657, 333.47968959460883, 360.81394416640745, 700.5055166419359, 347.0377820868842, 698.5188186833741, 525.7233781877821, 136.96878300525185, 567.2153834745567, 116.67661254971794, 229.03398271654407, 207.09863305981614, 77.43179264599165, 986.6353969707233, 374.8148690113985, 673.6989174021384, 436.61699997456236, 381.1689608965361, 214.85918288419924, 127.02236030765867];[677.3423969827212, 288.3623826519157, 27.359130753860047, 455.52209437384715, 230.2051711894268, 431.63267147025664, 204.29948262674415, 27.40172497931979, 267.6366443535468, 47.53839604935669, 141.5775679709059, 113.26701464596125, 71.42568043478954, 440.7328359510986, 46.58850387189487, 301.8483035676434, 286.54952335119685, 41.63441058811798, 87.46175056786306, 103.53428187841159]
179;244;5;0,25;0,9;0,15;GA;108285,32;95,31;[830.13, 969.0, 933.72, 206.95, 561.07];[68.26943750715664, 297.9072082658578, 237.04135849815384, 174.27408141868693, 343.50124055315825]
750;245;20;0,5;0,9;0,05;NM;157665,54;99,93;[439.78814042644854, 455.8189887293408, 487.7348024859319, 491.43352317462325, 523.0048064437324, 345.41934340353635, 439.7595619435638, 503.4292677964792, 439.7698415813276, 606.9868336260678, 545.6135125370374, 434.86088014966515, 482.0508495128611, 343.82217361933994, 414.22469492205425, 419.45250673998675, 616.630351621285, 395.61103846698506, 654.9300532110303, 514.161805947483];[177.4862559550135, 284.1522352534214, 321.5227124275875, 311.15770556872, 237.64016314093647, 156.5600904336381, 209.56048706552457, 235.77929873922756, 225.4756290673826, 249.59963187706097, 322.9248806203377, 220.56808143478347, 264.20941022993054, 222.96905626825725, 114.01124954626768, 166.4492655034553, 308.585083890139, 239.98926476440252, 377.4567074888878, 304.4310718847063]
715;246;20;0,25;0,9;0,05;GA;178521,44;99,19;[278.54, 844.97, 928.5, 878.96, 280.25, 193.63, 274.94, 168.91, 559.04, 963.85, 335.36, 997.1, 604.27, 170.07, 28.77, 776.57, 159.81, 259.06, 544.35, 501.07];[45.25039411960677, 664.6298312271826, 673.0888450052145, 123.37424898257409, 27.787870606629976, 73.25894963109413, 87.29024520185557, 7.623809492742729, 489.73793362375477, 180.88094288713543, 159.68576604438596, 988.5077653239739, 99.24836028047933, 127.78779424420142, 0.2581427311256249, 362.08709689573163, 62.21309923169655, 220.1659268362843, 156.8691028600778, 28.091782008748776]
648;247;10;0,5;0,9;0,15;ACO;128396,10;99,43;[745.0, 900.0, 800.0, 685.0, 455.0, 145.0, 75.0, 705.0, 585.0, 215.0];[580.0, 130.0, 205.0, 320.0, 115.0, 140.0, 35.0, 455.0, 510.0, 180.0]
845;248;5;0,5;0,8;0,05;RD;105735,38;95,7;[677.8623263170341, 746.8807121640864, 497.15315814248504, 831.9141838238481, 947.999646848261];[61.29030078965273, 291.10185519748586, 495.07467428139506, 215.89251765216292, 740.4466551170358]
448;249;5;0,1;0,8;0;ACO;121545,94;94,11;[975.0, 500.0, 830.0, 475.0, 495.0];[895.0, 400.0, 425.0, 450.0, 415.0]
780;250;5;0,1;0,8;0,15;ACO;112727,12;95,75;[680.0, 940.0, 340.0, 890.0, 550.0];[475.0, 820.0, 310.0, 715.0, 500.0]
818;251;5;0,25;0,9;0;NM;62092,03;99,63;[365.3832084789918, 630.7571628201204, 342.9000821888048, 832.6926897514644, 319.92897792896855];[121.02047129312369, 302.76144585366745, 189.79831872009507, 502.18696128576363, 231.87596823154848]
824;252;5;0,25;0,9;0,05;ACO;89108,12;97,97;[415.0, 470.0, 990.0, 615.0, 685.0];[185.0, 435.0, 800.0, 420.0, 535.0]
24;253;20;0,1;0,8;0,15;ACO;192388,16;99,47;[560.0, 315.0, 395.0, 210.0, 665.0, 215.0, 60.0, 570.0, 410.0, 335.0, 930.0, 960.0, 735.0, 830.0, 475.0, 210.0, 160.0, 280.0, 705.0, 795.0];[425.0, 120.0, 100.0, 175.0, 405.0, 120.0, 55.0, 375.0, 155.0, 205.0, 190.0, 280.0, 185.0, 320.0, 410.0, 165.0, 60.0, 230.0, 160.0, 370.0]
660;254;20;0,1;0,7;0,15;ACO;160441,88;98,74;[635.0, 860.0, 750.0, 655.0, 870.0, 760.0, 345.0, 465.0, 260.0, 510.0, 295.0, 470.0, 660.0, 280.0, 545.0, 315.0, 185.0, 140.0, 75.0, 405.0];[580.0, 240.0, 540.0, 290.0, 625.0, 350.0, 50.0, 250.0, 65.0, 335.0, 70.0, 95.0, 540.0, 15.0, 460.0, 195.0, 35.0, 45.0, 0.0, 265.0]
187;255;5;0,5;0,7;0,05;GA;154203,29;90,33;[602.2, 156.02, 215.91, 110.11, 940.29];[308.9985270269867, 53.734523990226016, 141.97207197946324, 28.093932407720132, 745.8841414729337]
367;256;20;0,25;0,7;0,05;GA;177216,56;98,15;[241.05, 954.89, 179.6, 681.01, 448.44, 236.53, 951.21, 156.07, 279.0, 365.48, 639.42, 862.38, 477.22, 319.38, 444.87, 60.11, 703.31, 389.64, 171.65, 994.1];[193.07292991770606, 855.1641015324967, 92.2429665075794, 599.0003423464717, 416.9249665508662, 192.09965924186838, 175.2269729254713, 120.22248903339927, 104.50558726717419, 116.21352685576595, 113.16219370496343, 62.67004192239991, 302.8374397101492, 75.54851303886561, 149.22039969861916, 27.09527816787411, 209.21638661115483, 314.2145400445902, 152.37682315463138, 899.3925681533585]
16;257;20;0,1;0,8;0;ACO;167113,30;99,23;[700.0, 405.0, 720.0, 150.0, 480.0, 170.0, 260.0, 560.0, 175.0, 540.0, 810.0, 395.0, 725.0, 990.0, 535.0, 840.0, 465.0, 255.0, 75.0, 725.0];[510.0, 280.0, 125.0, 85.0, 350.0, 90.0, 135.0, 120.0, 10.0, 115.0, 150.0, 200.0, 225.0, 485.0, 65.0, 300.0, 190.0, 245.0, 30.0, 455.0]
695;258;20;0,25;0,7;0,15;GA;181812,50;95,52;[194.66, 792.4, 154.22, 279.81, 369.82, 297.3, 862.82, 858.99, 844.93, 543.14, 609.75, 260.55, 794.8, 902.12, 126.03, 353.87, 101.1, 471.8, 33.69, 975.67];[112.5311766749858, 537.6994073780922, 110.45559981930984, 65.09181896446853, 54.47168666814513, 87.61709935789922, 368.1685288398563, 790.831362805275, 841.8083391187977, 449.74369448326723, 427.9420840155021, 74.65344973009064, 271.1827839076246, 431.0958061352153, 6.908354408807001, 70.62731481498757, 34.562120641684615, 240.08226811772658, 23.59088661246969, 313.6576311200857]
513;259;5;0,5;0,7;0,15;RD;118955,50;93,54;[875.8472625699872, 584.9963762442057, 718.3433421056584, 835.4454611291532, 438.5697257468374];[629.7216977105899, 391.8052296233653, 530.8009362134478, 229.34827635465814, 336.24362088435106]
324;260;10;0,5;0,9;0,15;ACO;123818,82;97,2;[240.0, 530.0, 260.0, 250.0, 260.0, 315.0, 260.0, 230.0, 575.0, 635.0];[240.0, 500.0, 70.0, 30.0, 45.0, 180.0, 105.0, 75.0, 435.0, 585.0]
693;261;20;0,25;0,7;0,15;RD;178720,88;97,76;[421.9577641265826, 387.61318238689455, 949.727769492101, 800.8249944590964, 847.2054710631314, 183.58888978044553, 433.75995268078526, 236.2426804747494, 634.1724073915559, 749.6140894763512, 430.40637099261005, 466.09572472008784, 299.32146150254135, 391.6762164419003, 90.18071311577214, 338.28575877296174, 467.2102900714583, 95.82641845762141, 588.360875330422, 198.51299931544352];[307.32040050227806, 56.16784555135415, 790.4360704151753, 530.4654517490528, 129.9748626180892, 174.89888106208303, 168.72957608449533, 109.46761769043276, 372.5982480071314, 533.9354101669462, 260.44479108255786, 356.5062045296716, 260.52843557534476, 59.840386002545266, 59.928335083152604, 53.821260696497724, 356.99404490262594, 21.48199855777723, 6.0559649635565735, 146.6460484391342]
